group,sample_index,time_sec,t_value,uncorrected_p_value,cluster_id,in_significant_cluster_fwer
bci,671,0.810546875,-1.3922123796944565,0.18415576139165837,,False
bci,672,0.8125,-1.397167602844458,0.1826897563498625,,False
bci,673,0.814453125,-1.4126678078022321,0.17816549401632992,,False
bci,674,0.81640625,-1.4402769211730182,0.17033474148454122,,False
bci,675,0.818359375,-1.4808093457928884,0.15935557995208985,,False
bci,676,0.8203125,-1.5342067683857512,0.14579853327491826,,False
bci,677,0.822265625,-1.5993138703220893,0.13059772848773543,,False
bci,678,0.82421875,-1.6738855541984825,0.1148719104542304,,False
bci,679,0.826171875,-1.7546462382479546,0.09971840646436222,,False
bci,680,0.828125,-1.8375962962328949,0.08601110420404229,,False
bci,681,0.830078125,-1.9184779144013255,0.07428672527498684,,False
bci,682,0.83203125,-1.9933443491630156,0.06473757023848077,,False
bci,683,0.833984375,-2.0591217773430674,0.05728316579402445,,False
bci,684,0.8359375,-2.113824410416914,0.051691655458924166,,False
bci,685,0.837890625,-2.156562030951056,0.04767789096774156,7.0,False
bci,686,0.83984375,-2.1874379015841843,0.04495974264047758,7.0,False
bci,687,0.841796875,-2.207147415942811,0.04330059740116782,7.0,False
bci,688,0.84375,-2.216638867171967,0.04252208699135857,7.0,False
bci,689,0.845703125,-2.21679677420218,0.04250924598820426,7.0,False
bci,690,0.84765625,-2.208357850620582,0.04320058212055417,7.0,False
bci,691,0.849609375,-2.1917914019320373,0.04458826229488091,7.0,False
bci,692,0.8515625,-2.167295066239303,0.04671620014620677,7.0,False
bci,693,0.853515625,-2.134775741644925,0.049686540547250864,7.0,False
bci,694,0.85546875,-2.093952614921634,0.05366209663390314,,False
bci,695,0.857421875,-2.044516711185376,0.05886710364617383,,False
bci,696,0.859375,-1.9863030639771124,0.06558576352638332,,False
bci,697,0.861328125,-1.9195918185607543,0.07413579757866325,,False
bci,698,0.86328125,-1.845289927059089,0.08482875854572496,,False
bci,699,0.865234375,-1.7651426278547018,0.09788362521756924,,False
bci,700,0.8671875,-1.6817722583341506,0.11330866705120349,,False
bci,701,0.869140625,-1.5985403126165794,0.13077007916960098,,False
bci,702,0.87109375,-1.5192435067163275,0.1494959802639851,,False
bci,703,0.873046875,-1.4475486028148656,0.16832019697783457,,False
bci,704,0.875,-1.386505855593175,0.185855915888445,,False
bci,705,0.876953125,-1.338281016643956,0.20073880238497718,,False
bci,706,0.87890625,-1.3040058307015707,0.2118885874115385,,False
bci,707,0.880859375,-1.283844477335989,0.21867427310943383,,False
bci,708,0.8828125,-1.277154379364809,0.2209636157601097,,False
bci,709,0.884765625,-1.2825995906557317,0.21909884422523726,,False
bci,710,0.88671875,-1.2984267143520198,0.21374936237398673,,False
bci,711,0.888671875,-1.3226142254313675,0.2057754059395477,,False
bci,712,0.890625,-1.3531190964846247,0.1960604924946955,,False
bci,713,0.892578125,-1.387991962613299,0.18541193029278139,,False
bci,714,0.89453125,-1.4254722342229145,0.17449775734807696,,False
bci,715,0.896484375,-1.4641938902740335,0.16378294107316688,,False
bci,716,0.8984375,-1.503258129202981,0.15353277139130922,,False
bci,717,0.900390625,-1.542168979351819,0.14386269229354934,,False
bci,718,0.90234375,-1.580883382563138,0.13475723784343954,,False
bci,719,0.904296875,-1.6198566757507815,0.12609131870297852,,False
bci,720,0.90625,-1.6598724784244783,0.11769560925418772,,False
bci,721,0.908203125,-1.7020010599816062,0.10938325053077716,,False
bci,722,0.91015625,-1.747555935701372,0.10097483944373628,,False
bci,723,0.912109375,-1.7979891659705356,0.09233271926375804,,False
bci,724,0.9140625,-1.8548149894793433,0.08338503755170194,,False
bci,725,0.916015625,-1.9194221708428518,0.07415876604958248,,False
bci,726,0.91796875,-1.9929313302918972,0.0647870460137511,,False
bci,727,0.919921875,-2.075949767931338,0.05550660348606113,,False
bci,728,0.921875,-2.16826870136527,0.046629856381484584,8.0,False
bci,729,0.923828125,-2.2684091563057174,0.038500523329263375,8.0,False
bci,730,0.92578125,-2.373299538381113,0.0314203963691881,8.0,False
bci,731,0.927734375,-2.478032673079262,0.025590584061340762,8.0,False
bci,732,0.9296875,-2.576192204759878,0.02107352966319475,8.0,False
bci,733,0.931640625,-2.6608263487200543,0.017801899506248716,8.0,False
bci,734,0.93359375,-2.725770673794419,0.015629182610687447,8.0,False
bci,735,0.935546875,-2.7672407318214907,0.014378509330926114,8.0,False
bci,736,0.9375,-2.784755477473946,0.013879957108671867,8.0,False
bci,737,0.939453125,-2.7811071629018764,0.013982401371373326,8.0,False
bci,738,0.94140625,-2.7610483924145557,0.014558897105024548,8.0,False
bci,739,0.943359375,-2.729893205255508,0.015500282211844157,8.0,False
bci,740,0.9453125,-2.692419763533481,0.016710804079510498,8.0,False
bci,741,0.947265625,-2.652174220338114,0.018112494387753742,8.0,False
bci,742,0.94921875,-2.6113145417369434,0.019651172413741997,8.0,False
bci,743,0.951171875,-2.5706246158078305,0.021307882453714067,8.0,False
bci,744,0.953125,-2.5297098472576245,0.023108278364281292,8.0,False
bci,745,0.955078125,-2.4872023803691414,0.025132320071309906,8.0,False
bci,746,0.95703125,-2.441045466927425,0.027521043388833814,8.0,False
bci,747,0.958984375,-2.38882692260875,0.030483016929687867,8.0,False
bci,748,0.9609375,-2.3281607304825296,0.034302268564286,8.0,False
bci,749,0.962890625,-2.25728189067391,0.03933368084184682,8.0,False
bci,750,0.96484375,-2.1757726342141877,0.04596934016922057,8.0,False
bci,751,0.966796875,-2.085045845740825,0.054567496380519054,,False
bci,752,0.96875,-1.9883880301618735,0.06533356263164203,,False
bci,753,0.970703125,-1.8904346308174718,0.07817862845883333,,False
bci,754,0.97265625,-1.7964794494450216,0.09258162196808548,,False
bci,755,0.974609375,-1.711523785008534,0.10757671160600124,,False
bci,756,0.9765625,-1.6395630774137477,0.12189444532549247,,False
bci,757,0.978515625,-1.5831966957956833,0.13422903406415276,,False
bci,758,0.98046875,-1.5433630735520862,0.14357425442175423,,False
bci,759,0.982421875,-1.5193193547370911,0.14947704100362993,,False
bci,760,0.984375,-1.508755923537737,0.15213421949795747,,False
bci,761,0.986328125,-1.5081509132334328,0.15228759949737303,,False
bci,762,0.98828125,-1.5131938416230335,0.15101309238033597,,False
bci,763,0.990234375,-1.5195523898791266,0.14941886471968996,,False
bci,764,0.9921875,-1.5236834824847887,0.1483907107606141,,False
bci,765,0.994140625,-1.5232533128824053,0.14849749375348512,,False
bci,766,0.99609375,-1.5172776785151887,0.14998755201115974,,False
bci,767,0.998046875,-1.5058313323437298,0.1528768534755004,,False
control,256,0.0,0.13964336092935914,0.8907995212527291,,False
control,257,0.001953125,0.004408188216649473,0.9965408787714851,,False
control,258,0.00390625,-0.11671975847835893,0.9086305531061452,,False
control,259,0.005859375,-0.2221360790208283,0.8272040588906651,,False
control,260,0.0078125,-0.3110399500936576,0.7600508977030487,,False
control,261,0.009765625,-0.38314534042396486,0.7069873109077254,,False
control,262,0.01171875,-0.4384270250950564,0.6673253140389933,,False
control,263,0.013671875,-0.4770390403702551,0.6402100153036218,,False
control,264,0.015625,-0.4991655307754546,0.6249039442611489,,False
control,265,0.017578125,-0.5047738779831419,0.6210521476769711,,False
control,266,0.01953125,-0.4934523485248923,0.6288393909546357,,False
control,267,0.021484375,-0.46415001782758947,0.6492050857932756,,False
control,268,0.0234375,-0.4149728004131631,0.6840362787026892,,False
control,269,0.025390625,-0.3430855064207868,0.736295137732451,,False
control,270,0.02734375,-0.2448151381695862,0.8099170514752916,,False
control,271,0.029296875,-0.11622474291734634,0.9090161959373726,,False
control,272,0.03125,0.04455287711567346,0.9650514081596269,,False
control,273,0.033203125,0.23257563495140984,0.8192344867692635,,False
control,274,0.03515625,0.4315890773914305,0.6721790459392077,,False
control,275,0.037109375,0.6160217338619516,0.5471151593666572,,False
control,276,0.0390625,0.7635578082431559,0.45697331932521335,,False
control,277,0.041015625,0.866760279088647,0.3997264255798788,,False
control,278,0.04296875,0.9320439282176433,0.3660739552098691,,False
control,279,0.044921875,0.9711110697247572,0.3468929661737483,,False
control,280,0.046875,0.9947174291104007,0.33565023212490397,,False
control,281,0.048828125,1.0107747121127464,0.3281520497242739,,False
control,282,0.05078125,1.0246005345761005,0.3217924766879014,,False
control,283,0.052734375,1.039532559543936,0.31502423318205075,,False
control,284,0.0546875,1.0574704449991175,0.30703064267662494,,False
control,285,0.056640625,1.0792531867827972,0.29752408813525916,,False
control,286,0.05859375,1.10491124104232,0.286606599957632,,False
control,287,0.060546875,1.133394064222182,0.2748396504890095,,False
control,288,0.0625,1.162500273168093,0.26319462287109163,,False
control,289,0.064453125,1.1891864056915895,0.2528511787278658,,False
control,290,0.06640625,1.2098382192374588,0.24506306016245086,,False
control,291,0.068359375,1.2208268213468763,0.2409953607242051,,False
control,292,0.0703125,1.2193280148761292,0.24154707584607457,,False
control,293,0.072265625,1.2037134942355643,0.24735321560557014,,False
control,294,0.07421875,1.1736957106139374,0.25881670634445075,,False
control,295,0.076171875,1.1299150831263105,0.27625713119437073,,False
control,296,0.078125,1.0736692078667591,0.2999401888899168,,False
control,297,0.080078125,1.0064025460479864,0.3301817413941831,,False
control,298,0.08203125,0.9295583637465408,0.36731857609971197,,False
control,299,0.083984375,0.8444310705404253,0.4116945984997097,,False
control,300,0.0859375,0.7525197986432093,0.4633852220920528,,False
control,301,0.087890625,0.655602632283085,0.522008943287007,,False
control,302,0.08984375,0.555959029968851,0.586436838504369,,False
control,303,0.091796875,0.45621599304780125,0.6547704327435138,,False
control,304,0.09375,0.3592401592263064,0.7244223000575027,,False
control,305,0.095703125,0.2678972596652244,0.7924272562014603,,False
control,306,0.09765625,0.18470655851324033,0.8559333122178473,,False
control,307,0.099609375,0.11154727539930105,0.9126613396172607,,False
control,308,0.1015625,0.049709371154368784,0.961009869995606,,False
control,309,0.103515625,-0.0002038724945101092,0.9998400199651079,,False
control,310,0.10546875,-0.03808161300057038,0.9701248196304211,,False
control,311,0.107421875,-0.06409277741165241,0.9497426942306959,,False
control,312,0.109375,-0.07865307145660984,0.9383482401971153,,False
control,313,0.111328125,-0.0822088179379469,0.935567633157562,,False
control,314,0.11328125,-0.0752571448168245,0.9410046422486587,,False
control,315,0.115234375,-0.05815008947550663,0.9543966708932028,,False
control,316,0.1171875,-0.03108902064340201,0.9756084399629202,,False
control,317,0.119140625,0.005776676120298917,0.9954670325985607,,False
control,318,0.12109375,0.05223764420493276,0.9590286658385054,,False
control,319,0.123046875,0.10763609564372002,0.9157108763793007,,False
control,320,0.125,0.17009605586781648,0.8672075322986564,,False
control,321,0.126953125,0.23588948754398784,0.8167089405787056,,False
control,322,0.12890625,0.29894400821456,0.7690845884065046,,False
control,323,0.130859375,0.3522326022108641,0.7295637349831621,,False
control,324,0.1328125,0.3904157202459613,0.7017176295626818,,False
control,325,0.134765625,0.41226584901094304,0.6859762056200781,,False
control,326,0.13671875,0.420665529916388,0.6799641126097508,,False
control,327,0.138671875,0.42019818335620834,0.6802980330986381,,False
control,328,0.140625,0.41513133011466113,0.6839227400399739,,False
control,329,0.142578125,0.4087741534778368,0.6884818891067852,,False
control,330,0.14453125,0.40324284674382693,0.6924589402277139,,False
control,331,0.146484375,0.3995488554639585,0.6951201733109011,,False
control,332,0.1484375,0.3980191017967145,0.6962234582762417,,False
control,333,0.150390625,0.39851873324607345,0.695863037274732,,False
control,334,0.15234375,0.4003689832941922,0.694528975678411,,False
control,335,0.154296875,0.402391617541367,0.6930718151027542,,False
control,336,0.15625,0.4031060540045891,0.6925574144108695,,False
control,337,0.158203125,0.40075744809010283,0.6942490182807466,,False
control,338,0.16015625,0.39339773412346524,0.699560767937671,,False
control,339,0.162109375,0.3790664257795725,0.7099505856082176,,False
control,340,0.1640625,0.35591769760273023,0.7268582952605586,,False
control,341,0.166015625,0.32251880953592355,0.7515112919585576,,False
control,342,0.16796875,0.2779322302633384,0.7848587132056839,,False
control,343,0.169921875,0.22181878374470504,0.8274465950186687,,False
control,344,0.171875,0.15458500516692478,0.879209291872993,,False
control,345,0.173828125,0.07743227835845698,0.9393030980749821,,False
control,346,0.17578125,-0.007640618802640807,0.9940044203185654,,False
control,347,0.177734375,-0.0980990186883964,0.923152549540244,,False
control,348,0.1796875,-0.19104539006892515,0.8510518546666048,,False
control,349,0.181640625,-0.28329034429522876,0.7808266471787235,,False
control,350,0.18359375,-0.3716496688986443,0.7153511396788359,,False
control,351,0.185546875,-0.45311140983335174,0.6569539478816917,,False
control,352,0.1875,-0.5248834349612866,0.6073354698565081,,False
control,353,0.189453125,-0.5842807597715529,0.5677155624204784,,False
control,354,0.19140625,-0.6287174420113514,0.5389909105587352,,False
control,355,0.193359375,-0.6555219306087209,0.5220594612667989,,False
control,356,0.1953125,-0.6622119891576701,0.5178810135229341,,False
control,357,0.197265625,-0.646589831836958,0.5276679040035642,,False
control,358,0.19921875,-0.6072559484255816,0.5527633476798708,,False
control,359,0.201171875,-0.5437876309259055,0.5945784138781838,,False
control,360,0.203125,-0.45750093602301983,0.6538676571278802,,False
control,361,0.205078125,-0.3514809345550059,0.730116034856639,,False
control,362,0.20703125,-0.23027241427115772,0.8209910331141546,,False
control,363,0.208984375,-0.09943995023418334,0.922105770840429,,False
control,364,0.2109375,0.03538611745852732,0.9722384697465973,,False
control,365,0.212890625,0.16916406074510335,0.8679277475897429,,False
control,366,0.21484375,0.2976388817023829,0.7700614010118657,,False
control,367,0.216796875,0.41725267722322734,0.6824041944980324,,False
control,368,0.21875,0.5248578371924514,0.6073528349978426,,False
control,369,0.220703125,0.6171977451883458,0.5463598043076778,,False
control,370,0.22265625,0.6905147581008191,0.5004166636314842,,False
control,371,0.224609375,0.7406114266239824,0.47036435425804,,False
control,372,0.2265625,0.7634388705474063,0.4570421154303912,,False
control,373,0.228515625,0.7568740676358675,0.4608492762185894,,False
control,374,0.23046875,0.7219930418680549,0.4814033807908332,,False
control,375,0.232421875,0.6637527989614926,0.5169213696185088,,False
control,376,0.234375,0.5898293412853595,0.5640850605825249,,False
control,377,0.236328125,0.5085509446066749,0.6184644991810264,,False
control,378,0.23828125,0.4269859488735297,0.6754549758716704,,False
control,379,0.240234375,0.350091657255339,0.7311372348285821,,False
control,380,0.2421875,0.28072586259270776,0.7827556577199499,,False
control,381,0.244140625,0.22011199505802373,0.8287515515074397,,False
control,382,0.24609375,0.16840703378987507,0.8685128422277909,,False
control,383,0.248046875,0.1251671802369511,0.9020533145269032,,False
control,384,0.25,0.08963395453577862,0.9297639858912078,,False
control,385,0.251953125,0.061019833467017025,0.9521490249615877,,False
control,386,0.25390625,0.03847923227049947,0.9698130490213575,,False
control,387,0.255859375,0.021301067191447646,0.9832862660277868,,False
control,388,0.2578125,0.008916794643482329,0.9930030337403846,,False
control,389,0.259765625,0.0008250723084815978,0.9993525606187448,,False
control,390,0.26171875,-0.0032469204401530567,0.9974521257669107,,False
control,391,0.263671875,-0.0033684615489566476,0.9973567522465807,,False
control,392,0.265625,0.0005259923161450526,0.9995872505225631,,False
control,393,0.267578125,0.008548853829710342,0.9932917474795745,,False
control,394,0.26953125,0.020942180817605235,0.9835678194363155,,False
control,395,0.271484375,0.03801825320001535,0.970174500092543,,False
control,396,0.2734375,0.05999009842825571,0.9529554885937154,,False
control,397,0.275390625,0.08693157772303432,0.9318757633450105,,False
control,398,0.27734375,0.11881045893166158,0.9070020519674703,,False
control,399,0.279296875,0.15536450555635123,0.8786053919419534,,False
control,400,0.28125,0.1961266464182519,0.8471433702573371,,False
control,401,0.283203125,0.24034452420760313,0.8133169874566007,,False
control,402,0.28515625,0.2870159657905118,0.7780268753162697,,False
control,403,0.287109375,0.3348823927025537,0.7423509205850283,,False
control,404,0.2890625,0.38248789377962694,0.7074646074402895,,False
control,405,0.291015625,0.42823092000742163,0.6745682889384266,,False
control,406,0.29296875,0.4704323828189338,0.6448135466020997,,False
control,407,0.294921875,0.5075402303817076,0.6191564250786181,,False
control,408,0.296875,0.5381568415651068,0.5983640939024604,,False
control,409,0.298828125,0.5611371314057793,0.582990503029642,,False
control,410,0.30078125,0.5756816199276555,0.5733663491756467,,False
control,411,0.302734375,0.5813333777229945,0.569649073958525,,False
control,412,0.3046875,0.5778076246215262,0.5719665454007332,,False
control,413,0.306640625,0.5650521981373181,0.5803917239282113,,False
control,414,0.30859375,0.5432526189791657,0.5949375927497187,,False
control,415,0.310546875,0.5127340285739068,0.6156047677624876,,False
control,416,0.3125,0.4740922721047195,0.6422614578642821,,False
control,417,0.314453125,0.4282298418951943,0.6745690565706873,,False
control,418,0.31640625,0.3764330585451742,0.7118662665287507,,False
control,419,0.318359375,0.3205543811653006,0.7529703710493346,,False
control,420,0.3203125,0.2629025748794587,0.7962024398124757,,False
control,421,0.322265625,0.2060143425224942,0.8395497535032895,,False
control,422,0.32421875,0.15242854439148923,0.8808803626878889,,False
control,423,0.326171875,0.10428226623949484,0.918326940353285,,False
control,424,0.328125,0.06302631166848664,0.9505777557094608,,False
control,425,0.330078125,0.029330767703376726,0.976987480600406,,False
control,426,0.33203125,0.00302823116491476,0.9976237317231926,,False
control,427,0.333984375,-0.01679285253467609,0.9868232029859254,,False
control,428,0.3359375,-0.031615032584018064,0.9751958913947825,,False
control,429,0.337890625,-0.04337539265491251,0.9659744356747367,,False
control,430,0.33984375,-0.054457967537427765,0.9572890067687194,,False
control,431,0.341796875,-0.06752454241476373,0.9470559798372077,,False
control,432,0.34375,-0.08539345752048061,0.9330779675437602,,False
control,433,0.345703125,-0.11074937321836209,0.9132833483806077,,False
control,434,0.34765625,-0.14566273634443344,0.8861270398775296,,False
control,435,0.349609375,-0.19100335532499502,0.851084204630615,,False
control,436,0.3515625,-0.24635794887009907,0.8087446458327648,,False
control,437,0.353515625,-0.3101430499065562,0.7607195167321517,,False
control,438,0.35546875,-0.3800660010980634,0.7092239582424116,,False
control,439,0.357421875,-0.4536289434453758,0.656589731087956,,False
control,440,0.359375,-0.5284623105958358,0.6049100236929926,,False
control,441,0.361328125,-0.6025091511847404,0.5558350385809739,,False
control,442,0.36328125,-0.6737978835269898,0.5106900767486835,,False
control,443,0.365234375,-0.7403878516645553,0.4704959943626059,,False
control,444,0.3671875,-0.8004453615052594,0.4359478028444067,,False
control,445,0.369140625,-0.8520793733314577,0.40756902694038033,,False
control,446,0.37109375,-0.8934394296858612,0.3857322859553135,,False
control,447,0.373046875,-0.9228869598782882,0.3706735687684851,,False
control,448,0.375,-0.9390450740554203,0.36258381256268524,,False
control,449,0.376953125,-0.940980339208402,0.3616231277068638,,False
control,450,0.37890625,-0.92831444293827,0.36794254689592,,False
control,451,0.380859375,-0.9013550578279375,0.38164442823973554,,False
control,452,0.3828125,-0.8612178613686862,0.4026753873827864,,False
control,453,0.384765625,-0.8097658191521852,0.4307339345506881,,False
control,454,0.38671875,-0.7494977409526602,0.465150312589486,,False
control,455,0.388671875,-0.6835163144950928,0.5047028277256607,,False
control,456,0.390625,-0.615483031695135,0.5474613593618523,,False
control,457,0.392578125,-0.5495169791055995,0.590738897061543,,False
control,458,0.39453125,-0.4898430567600438,0.6313316190361412,,False
control,459,0.396484375,-0.44037697444513546,0.6659439910208242,,False
control,460,0.3984375,-0.40440031132171983,0.691625935689584,,False
control,461,0.400390625,-0.3841549467065182,0.7062545989844606,,False
control,462,0.40234375,-0.380640291584556,0.708806617612987,,False
control,463,0.404296875,-0.3935055965281343,0.6994828020399649,,False
control,464,0.40625,-0.4211872704378359,0.6795914092291431,,False
control,465,0.408203125,-0.46118636401922236,0.651281448173129,,False
control,466,0.41015625,-0.5104557380806948,0.6171615084672433,,False
control,467,0.412109375,-0.5655193107389854,0.5800820595876346,,False
control,468,0.4140625,-0.6227745025898502,0.5427856110063769,,False
control,469,0.416015625,-0.6788094228868786,0.507597506367637,,False
control,470,0.41796875,-0.7304362907026205,0.47637811411633757,,False
control,471,0.419921875,-0.7747363154882559,0.45053610930446597,,False
control,472,0.421875,-0.8092741082313654,0.431007997870932,,False
control,473,0.423828125,-0.8323292689981581,0.41827802427457217,,False
control,474,0.42578125,-0.842537118076141,0.4127204222215868,,False
control,475,0.427734375,-0.8393059176818979,0.41447439227692306,,False
control,476,0.4296875,-0.8226547652465002,0.42358988021905664,,False
control,477,0.431640625,-0.7932894967503656,0.43997790932936653,,False
control,478,0.43359375,-0.7525146858139424,0.46338820485899224,,False
control,479,0.435546875,-0.702129671759882,0.49335035166164476,,False
control,480,0.4375,-0.6443785927759914,0.5290615510643528,,False
control,481,0.439453125,-0.5820508707996489,0.5691780725303069,,False
control,482,0.44140625,-0.5181166282358888,0.6119344513921977,,False
control,483,0.443359375,-0.45577282376915634,0.655081923974602,,False
control,484,0.4453125,-0.39820179011292417,0.6960916629455343,,False
control,485,0.447265625,-0.3482260718727758,0.7325093755968943,,False
control,486,0.44921875,-0.30809157118362596,0.7622495886182077,,False
control,487,0.451171875,-0.2791153187173742,0.7839678678412471,,False
control,488,0.453125,-0.26158900332835905,0.7971961685253145,,False
control,489,0.455078125,-0.25470577585525417,0.8024092822772386,,False
control,490,0.45703125,-0.2567615079061279,0.800851314784655,,False
control,491,0.458984375,-0.2655804719130375,0.7941777167567777,,False
control,492,0.4609375,-0.278742480890143,0.7842485747223551,,False
control,493,0.462890625,-0.2938046231889577,0.7729334464138139,,False
control,494,0.46484375,-0.3084671795058996,0.761969368594706,,False
control,495,0.466796875,-0.3206685925514014,0.7528855138368029,,False
control,496,0.46875,-0.3286485048507251,0.7469647777080175,,False
control,497,0.470703125,-0.330895596364154,0.7453004849969712,,False
control,498,0.47265625,-0.3261652888904445,0.7488054686290607,,False
control,499,0.474609375,-0.31343437574626515,0.7582668765079636,,False
control,500,0.4765625,-0.2918688543572357,0.7743847378440746,,False
control,501,0.478515625,-0.26097781892861,0.7976586587499888,,False
control,502,0.48046875,-0.22059258034020218,0.8283840583483686,,False
control,503,0.482421875,-0.17084333353984593,0.8666301483652529,,False
control,504,0.484375,-0.11238851973668718,0.9120056071548441,,False
control,505,0.486328125,-0.046458262222082575,0.9635578908975223,,False
control,506,0.48828125,0.025284334862002596,0.9801614771957079,,False
control,507,0.490234375,0.10070604467805526,0.9211175491547503,,False
control,508,0.4921875,0.17734071314353272,0.8616132923844917,,False
control,509,0.494140625,0.2527673857323902,0.803879114384663,,False
control,510,0.49609375,0.32481572310449675,0.7498065013558173,,False
control,511,0.498046875,0.3916915936331192,0.7007944770480146,,False
control,512,0.5,0.4521818647175432,0.6576083454240291,,False
control,513,0.501953125,0.5055851165480678,0.6204959346975132,,False
control,514,0.50390625,0.5516728941216971,0.589297375843687,,False
control,515,0.505859375,0.5906101432481635,0.5635751635940958,,False
control,516,0.5078125,0.6228612855262973,0.5427300926955945,,False
control,517,0.509765625,0.6490735781994704,0.5261049716213664,,False
control,518,0.51171875,0.6699212447416244,0.5130897428001684,,False
control,519,0.513671875,0.6861135991934885,0.5031096464066234,,False
control,520,0.515625,0.698345079514058,0.49564634335517443,,False
control,521,0.517578125,0.7072224806267227,0.4902706396683929,,False
control,522,0.51953125,0.713136216785661,0.4867088412613819,,False
control,523,0.521484375,0.7162688903545605,0.48482831774555135,,False
control,524,0.5234375,0.7165350746980276,0.48466872928760396,,False
control,525,0.525390625,0.7135692459612448,0.4864486380434876,,False
control,526,0.52734375,0.7067821526203438,0.49053646297805953,,False
control,527,0.529296875,0.6953288338469763,0.4974806995150123,,False
control,528,0.53125,0.6782247553897721,0.5079577394862531,,False
control,529,0.533203125,0.6544297318125939,0.5227434330346907,,False
control,530,0.53515625,0.6229282792896599,0.5426872363977483,,False
control,531,0.537109375,0.5829740236619789,0.5685723666268936,,False
control,532,0.5390625,0.5341817378473844,0.6010438720681336,,False
control,533,0.541015625,0.4767530154505086,0.6404090039254273,,False
control,534,0.54296875,0.4116723619099491,0.6864018317876628,,False
control,535,0.544921875,0.3406982975948694,0.73805560479362,,False
control,536,0.546875,0.2663508998523958,0.7935954886869145,,False
control,537,0.548828125,0.1917750486369024,0.850490353093978,,False
control,538,0.55078125,0.12058608352533443,0.9056193098234463,,False
control,539,0.552734375,0.05645985425747719,0.9557206883419642,,False
control,540,0.5546875,0.0028521497612008515,0.9977619032772875,,False
control,541,0.556640625,-0.03733256715168213,0.9707121551035578,,False
control,542,0.55859375,-0.06196245879423275,0.951410830904037,,False
control,543,0.560546875,-0.06978359603599678,0.9452877364779253,,False
control,544,0.5625,-0.06037549320167307,0.9526536504379424,,False
control,545,0.564453125,-0.034097667649035206,0.9732488737744642,,False
control,546,0.56640625,0.008183423704658572,0.9935784921044684,,False
control,547,0.568359375,0.06512994874145253,0.9489306291654483,,False
control,548,0.5703125,0.13507265593559228,0.894350291738063,,False
control,549,0.572265625,0.2160317170395186,0.831873308457873,,False
control,550,0.57421875,0.30576743840923876,0.7639842549569407,,False
control,551,0.576171875,0.4016758903047013,0.6935873016657097,,False
control,552,0.578125,0.5007551056603806,0.6238110743345058,,False
control,553,0.580078125,0.5997466330669392,0.5576269070605333,,False
control,554,0.58203125,0.6952177621264889,0.49754832477438937,,False
control,555,0.583984375,0.7838837985405556,0.4453108148560656,,False
control,556,0.5859375,0.8630368608435262,0.40170596809584713,,False
control,557,0.587890625,0.9308388556954599,0.36667702026706306,,False
control,558,0.58984375,0.9864507134415831,0.33955758752428056,,False
control,559,0.591796875,1.0300164552897788,0.3193255931690897,,False
control,560,0.59375,1.0623932807610676,0.30486300003710337,,False
control,561,0.595703125,1.084913284873724,0.29508971616546054,,False
control,562,0.59765625,1.0990780102428388,0.28906210719127357,,False
control,563,0.599609375,1.1062790011697985,0.2860330925138512,,False
control,564,0.6015625,1.1076988951780369,0.28543862980596546,,False
control,565,0.603515625,1.1042386425136104,0.2868889370669569,,False
control,566,0.60546875,1.0966596391519627,0.29008469398733305,,False
control,567,0.607421875,1.0856287304916317,0.29478305743472794,,False
control,568,0.609375,1.071822114183903,0.30074256401327926,,False
control,569,0.611328125,1.0560001621931234,0.3076802208172852,,False
control,570,0.61328125,1.0391063364804896,0.3152159878141879,,False
control,571,0.615234375,1.0222233600645305,0.322879570299776,,False
control,572,0.6171875,1.006423018554745,0.3301722166012092,,False
control,573,0.619140625,0.9926317168378889,0.33663304595597066,,False
control,574,0.62109375,0.9814106257750023,0.34195556529277993,,False
control,575,0.623046875,0.9730345308650038,0.3459671160573705,,False
control,576,0.625,0.9673641340000655,0.34870152665471355,,False
control,577,0.626953125,0.9638632133156947,0.35039729986219303,,False
control,578,0.62890625,0.9616482302519661,0.3514731652200265,,False
control,579,0.630859375,0.9594568728714243,0.3525398232444312,,False
control,580,0.6328125,0.9557473865444988,0.3543505831860837,,False
control,581,0.634765625,0.9488282221029094,0.35774540484794015,,False
control,582,0.63671875,0.9369640808142382,0.3636188025849856,,False
control,583,0.638671875,0.9185981548414963,0.3728414172764086,,False
control,584,0.640625,0.8925435269213009,0.3861968073837744,,False
control,585,0.642578125,0.8582339997249119,0.40426895462863244,,False
control,586,0.64453125,0.8158466321771092,0.427353912265636,,False
control,587,0.646484375,0.7662859983027149,0.45539703764753325,,False
control,588,0.6484375,0.7110188111329643,0.48798236422223673,,False
control,589,0.650390625,0.6518735686871769,0.5243461704882545,,False
control,590,0.65234375,0.5909048236130756,0.5633827884306016,,False
control,591,0.654296875,0.5301202223512479,0.603788062506344,,False
control,592,0.65625,0.47143079406952276,0.644116881691384,,False
control,593,0.658203125,0.41657359280731376,0.6828901565384715,,False
control,594,0.66015625,0.3671212766039697,0.7186562784502297,,False
control,595,0.662109375,0.3244189142332585,0.7501009205925592,,False
control,596,0.6640625,0.2896696963965771,0.7760345535734718,,False
control,597,0.666015625,0.2639434140874126,0.7954152941928199,,False
control,598,0.66796875,0.24802335655209443,0.8074796081541413,,False
control,599,0.669921875,0.24242594365903827,0.811733564820825,,False
control,600,0.671875,0.24729772276994122,0.8080307289406412,,False
